2026-05-04 11:25:58,928 | INFO | text → /Users/noamfuchs/Desktop/MY BRAIN/inbox/2026-05-04-112558-tg.md
2026-05-04 15:14:57,028 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df60d0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-04 15:15:02,178 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df65d0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-04 15:15:07,332 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df6990>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-04 15:32:41,762 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df6d50>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-04 15:33:33,468 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df7110>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-04 15:33:38,616 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df74d0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-04 15:50:51,755 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df7890>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-04 15:51:37,881 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df74d0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-04 16:17:21,482 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-04 18:01:44,350 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-04 18:02:49,492 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x105df6e90>, 'Connection to api.telegram.org timed out. (connect timeout=60)')); retrying in 5s
2026-05-04 18:33:26,161 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-04 19:05:02,126 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-04 21:31:36,308 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 02:50:34,242 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 04:52:26,148 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 06:54:30,239 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 08:56:31,668 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 09:55:43,642 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 10:27:44,908 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 11:27:52,675 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 11:46:11,327 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 11:46:16,491 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df5090>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 11:46:21,608 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df5d10>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 12:02:55,380 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df4cd0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 12:18:01,290 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df51d0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 12:33:26,177 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df6490>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 12:50:40,091 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df6850>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:07:47,001 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df6990>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:24:03,940 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df6fd0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:28:52,848 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df7390>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:28:58,002 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df4e10>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:37:34,721 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df7d90>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:37:39,832 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105fe0190>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:38:21,635 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105fe0550>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:38:26,785 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105fe0910>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:38:31,939 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105fe0cd0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:38:37,089 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105fe1090>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:39:28,872 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df7d90>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:41:04,660 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 13:41:09,819 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df7610>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 13:41:14,969 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df7110>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 14:45:31,535 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 14:54:02,943 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 15:59:02,738 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 15:59:54,880 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df65d0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 16:00:00,034 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df60d0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 16:24:09,963 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 16:49:26,702 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 17:07:03,909 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 18:59:13,749 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 18:59:18,843 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df4f50>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 18:59:23,924 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df7750>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 19:12:50,978 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 20:55:31,212 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 22:23:27,214 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-05 22:23:32,363 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df5090>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 22:39:22,264 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df5d10>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 22:56:01,965 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df4cd0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 23:11:23,868 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df60d0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-05 23:15:23,990 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df65d0>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-06 02:51:01,982 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-06 04:57:33,991 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-06 07:08:53,002 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-06 08:09:55,605 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-06 10:01:07,641 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-06 11:28:04,866 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Read timed out. (read timeout=60); retrying in 5s
2026-05-06 11:44:41,786 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df4e10>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-06 12:01:06,631 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df7d90>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
2026-05-06 12:13:05,549 | WARNING | network error: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot8563488313:AAFvoatCbPTj3oNs4ANYbyk_cSOsA7qTGkk/getUpdates?offset=291859000&timeout=30 (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x105df7b10>: Failed to resolve 'api.telegram.org' ([Errno 8] nodename nor servname provided, or not known)")); retrying in 5s
